Node Group 1,Node Group 1 Description,Node Group 1 Image,Node Group 2,Node Group 2 Description,Node Group 2 Image,Slug,Full title,Status
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,BuildShip Database,Nodes for interacting with BuildShip's Database,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FIcon.png?alt=media&token=878ed11b-1cf2-45d8-9951-7e95a16d26af&_gl=1*1ld9l67*_ga*NzgyMDk5NjMxLjE2OTY4NzE3ODU.*_ga_CW55HF8NVT*MTY5NjkyMzc5OC4yLjEuMTY5NjkyMzgzMy4yNS4wLjA.,audio-and-buildship-database,Audio and BuildShip Database
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,BuildShip File Storage,Nodes for storing your files in the built-in BuildShip Storage,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FIcon.png?alt=media&token=878ed11b-1cf2-45d8-9951-7e95a16d26af&_gl=1*1ld9l67*_ga*NzgyMDk5NjMxLjE2OTY4NzE3ODU.*_ga_CW55HF8NVT*MTY5NjkyMzc5OC4yLjEuMTY5NjkyMzgzMy4yNS4wLjA.,audio-and-buildship-file-storage,Audio and BuildShip File Storage
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,BuildShip Workflows,Nodes to interact with other BuildShip Workflows,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fbuildship.png?alt=media&token=c5248170-8cb1-4a66-af37-436c7a2aa6b8,audio-and-buildship-workflows,Audio and BuildShip Workflows
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Cloud Storage,Manages files in google cloud storage,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgooglecloud.svg?alt=media&token=743cb460-558f-4b77-a536-9379c738b252,audio-and-cloud-storage,Audio and Cloud Storage
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Cohere,Leverage LLM models via Cohere API,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fcohere.png?alt=media&token=7ef2898a-8604-457d-87b5-84e1d35c507f,audio-and-cohere,Audio and Cohere
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,DEV,Nodes for manipulating and publishing blog content to dev.to.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fdev-rainbow.png?alt=media&token=9ee9c43d-def4-4655-b3ca-a119a1a5f75b,audio-and-dev,Audio and DEV
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Discord,Nodes for integrating Discord into your workflow.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fdiscord-clyde.svg?alt=media&token=32d763e2-82f8-4461-9262-e1704703c1ac,audio-and-discord,Audio and Discord
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Document AI,Document processing with Document AI,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgooglecloud.svg?alt=media&token=743cb460-558f-4b77-a536-9379c738b252&_gl=1*ugfgvc*_ga*NzgyMDk5NjMxLjE2OTY4NzE3ODU.*_ga_CW55HF8NVT*MTY5NjkzNjk2OC40LjEuMTY5NjkzNjk5OC4zMC4wLjA.,audio-and-document-ai,Audio and Document AI
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,ElevenLabs,Nodes for utilizing ElevenLabs Text to Speech capabilities in your workflow,https://storage.googleapis.com/buildship-app-us-central1/icons/elevenlabs.jpeg,audio-and-elevenlabs,Audio and ElevenLabs
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,FFmpeg,Nodes for working with FFmpeg for video and audio processing.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fffmpeg.png?alt=media&token=90429b71-6281-42a9-b566-e6fde04af3a1,audio-and-ffmpeg,Audio and FFmpeg
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Fal AI,Nodes to leverage Fal's ready-to-use AI model APIs.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FfalAI.png?alt=media&token=69feee89-20af-4635-a298-b6c4d24610ab,audio-and-fal-ai,Audio and Fal AI
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Firebase,Nodes for working with Firebase services and authentication,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Ffirebase.png?alt=media&token=b6adf7f8-e93e-40d9-bba6-4d8e93531890,audio-and-firebase,Audio and Firebase
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Firestore,Nodes for working with Firebase Firestore database,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Ffirebase.png?alt=media&token=b6adf7f8-e93e-40d9-bba6-4d8e93531890,audio-and-firestore,Audio and Firestore
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,FlutterFlow,Nodes for performing actions in your FlutterFlow frontend application.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fflutterflow.png?alt=media&token=c2c9b269-5ff2-45fe-a117-1366b63b4a90,audio-and-flutterflow,Audio and FlutterFlow
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Gemini,Google's Gemini AI Nodes and Models.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgemini.svg?alt=media&token=b81e9afb-b4a9-4136-a2ce-bca08c2a97e8,audio-and-gemini,Audio and Gemini
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,GitHub,Nodes for interacting with Github repositories and other services,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgithub.svg?alt=media&token=558bb0cf-8cc2-48fc-929f-4ca524be8324,audio-and-github,Audio and GitHub
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Gmail,OAuth Nodes for utilizing the Gmail API to retrieve and perform operations based on your Gmail Account.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgmail.png?alt=media&token=c5b2a722-cf18-4a27-b216-1d89cd0307b8,audio-and-gmail,Audio and Gmail
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Google Calendar,OAuth Nodes for utilizing the Google Calendar API to retrieve and perform operations based on your Google Calendars.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle-cal.png?alt=media&token=c8f58512-3518-42e8-afd7-f3cb461e230d,audio-and-google-calendar,Audio and Google Calendar
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Google Cloud,Nodes for interacting with the Google Cloud Platform,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgooglecloud.svg?alt=media&token=743cb460-558f-4b77-a536-9379c738b252,audio-and-google-cloud,Audio and Google Cloud
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Google Cloud Storage,Nodes for storing your files on your own Google Cloud Storage Bucket,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgooglecloud.svg?alt=media&token=743cb460-558f-4b77-a536-9379c738b252&_gl=1*ugfgvc*_ga*NzgyMDk5NjMxLjE2OTY4NzE3ODU.*_ga_CW55HF8NVT*MTY5NjkzNjk2OC40LjEuMTY5NjkzNjk5OC4zMC4wLjA.,audio-and-google-cloud-storage,Audio and Google Cloud Storage
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Google Docs,OAuth Nodes for utilizing the Google Docs API to perform operations on your Google Docs File.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgdocs.png?alt=media&token=da2a757f-8788-452f-a32b-cfcf8d8eb2cc,audio-and-google-docs,Audio and Google Docs
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Google Maps,Nodes for performing actions using the Google Maps API provided by Google.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgoogle_maps.png?alt=media&token=874f7538-2c21-465d-9b64-ec63db34006e,audio-and-google-maps,Audio and Google Maps
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Google Sheets,OAuth Nodes for utilizing the Google Sheets API to perform operations on your Google Sheets Document.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogleSheets.png?alt=media&token=89b3cfec-6746-43da-a404-5d20adb60472,audio-and-google-sheets,Audio and Google Sheets
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Google Translate,Nodes for utilizing the Google Translate API to perform language based translations.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FGoogle_Translate_logo.png?alt=media&token=05480a6a-96eb-4185-b662-716e67e2b946,audio-and-google-translate,Audio and Google Translate
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Groq,Nodes for leveraging Groq's super-fast LPU Inference Engine.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fgroq.png?alt=media&token=7f60edf7-f402-4762-8334-00cb2981cef0,audio-and-groq,Audio and Groq
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Hugging Face,Nodes with Hugging Face's popular models.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FhuggingFace.png?alt=media&token=9abb241c-6522-4fdb-982f-365002ca53fe,audio-and-hugging-face,Audio and Hugging Face
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,JSON,JSON validation and transformation,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fjson.png?alt=media&token=fd232317-1d4a-4ec8-8785-7543d37bfd85,audio-and-json,Audio and JSON
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Lemon Squeezy,Connecting with your Lemon Squeezy accounts and webhooks.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Flemon%20squeezy.png?alt=media&token=0024ee8f-619e-4d40-96cd-cbe8849a65d9,audio-and-lemon-squeezy,Audio and Lemon Squeezy
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Linear,Nodes for performing operations on Linear,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Flinear-logos-id-IUp6ZRH.png?alt=media&token=26b546ed-7685-46bb-b0de-c0543b31be28,audio-and-linear,Audio and Linear
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,MailChimp,Nodes to Mailchimp's features into BuildShip workflows.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmailchimp.jpg?alt=media&token=94f5cae3-1a9c-4088-85f8-3e2ec63aeb43,audio-and-mailchimp,Audio and MailChimp
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Medium,Nodes for publishing blog content to Medium.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmedium.png?alt=media&token=cfd1756d-b3a0-4df6-9dbd-0cae887fba11,audio-and-medium,Audio and Medium
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Meilisearch,Nodes to utilize the Meilisearch functionality.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmeilisearch.png?alt=media&token=299090c4-05eb-4375-8b2e-44165be25691,audio-and-meilisearch,Audio and Meilisearch
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Meta,Nodes for interacting with Meta apps and services,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fmeta.svg?alt=media&token=278f2be8-2e5b-4b87-b8a6-def5bbb70595&_gl=1*13frdap*_ga*MjE0NTgwMzQ2OC4xNjk3MDA4NzI2*_ga_CW55HF8NVT*MTY5NzE4MjQ2Ni4xLjEuMTY5NzE4MjgyNy40MS4wLjA.,audio-and-meta,Audio and Meta
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,MongoDB,Nodes for interacting with and performing operations on the MongoDB database.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FmongoDB.png?alt=media&token=9e8973dc-40e8-4e95-82c4-93beeed4fd5a,audio-and-mongodb,Audio and MongoDB
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,MySQL,Nodes for interacting with your hosted MySQL Database.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FMySQL.png?alt=media&token=d8cc2aba-e6f0-4a14-9f1f-3f314f4415e6,audio-and-mysql,Audio and MySQL
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Notion,Nodes for interacting with your Notion Workspace,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FNotion.png?alt=media&token=cc28e19e-a4a3-4504-b188-cf4708291157&_gl=1*7b1ekv*_ga*MjAxOTYxMjk5OS4xNjk0NTIzMjQ2*_ga_CW55HF8NVT*MTY5NjM1NjQzOC4yNC4xLjE2OTYzNTY1MDIuNjAuMC4w,audio-and-notion,Audio and Notion
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,OpenAI,Open AI Models,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fopenai.png?alt=media&token=9c513dd1-e2d4-47d2-8e3c-3a1a6ebf03e3,audio-and-openai,Audio and OpenAI
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Perplexity AI,Nodes to leverage Perplexity AI's blazingly fast LLM inference.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fperplexity.png?alt=media&token=c2b4b546-a17f-4866-8635-73377b79bca4,audio-and-perplexity,Audio and Perplexity AI
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Pinecone,Nodes for interacting with the Pinecone vector database,https://storage.googleapis.com/buildship-app-us-central1/icons/pinecone.jpeg,audio-and-pinecone,Audio and Pinecone
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Postgres,Nodes for interacting with your Postgres Database,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fpostgresql-logo.svg?alt=media&token=1128a871-ec6d-498e-a8e8-35a7f71c1cff,audio-and-postgres,Audio and Postgres
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Posthog,Nodes for capturing and sending analytics information to Posthog.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fposthog.jpg?alt=media&token=6d2795b0-9ece-443b-80a4-1bcd8c9fa5ff,audio-and-posthog,Audio and Posthog
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Replicate,replicate.com hosted open source models,https://storage.googleapis.com/buildship-app-us-central1/icons/replicate.jpg,audio-and-replicate,Audio and Replicate
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Resend,Nodes for sending emails via Resend,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fresend.jpg?alt=media&token=019f48d6-d93a-475f-902e-599f93a9de40,audio-and-resend,Audio and Resend
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,RevenueCat,Connecting with your RevenueCat accounts and webhooks.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FrevenueCat.png?alt=media&token=96a725ef-8a1b-4285-8ba6-a085f4a21ea4,audio-and-revenue-cat,Audio and RevenueCat
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Rowy,Connecting BuildShip with Rowy to perform operations anytime data changes on your Firestore database.,https://storage.googleapis.com/buildship-app-us-central1/icons/rowy.ico,audio-and-rowy,Audio and Rowy
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Sendgrid,Nodes for sending emails via Sendgrid,https://storage.googleapis.com/buildship-app-us-central1/icons/SendGrid.png,audio-and-sendgrid,Audio and Sendgrid
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,SignNow,Nodes for Sending and processing Electronic signatures for online documents,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FsignNow.svg?alt=media&token=54a12d0e-f97c-4172-b54d-f21ba4b0ee41,audio-and-signnow,Audio and SignNow
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Slack,Sending Slack Messages,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fslack.svg?alt=media&token=16382130-2c2e-49dc-83b8-fffb950f793d,audio-and-slack,Audio and Slack
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,StabilityAI,Nodes for utilizing StabilityAI Models,https://storage.googleapis.com/buildship-app-us-central1/icons/stabilityAI.jpg,audio-and-stabilityai,Audio and StabilityAI
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Stripe,Handle stripe events,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fstripe.png?alt=media&token=7d549b6b-382c-4512-abb4-078f3be1476e,audio-and-stripe,Audio and Stripe
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Supabase,Nodes for connecting with your Supabase tables and perform actions on your data.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Fsupabase.png?alt=media&token=db017867-8867-4e74-8e94-c7074c82b836,audio-and-supabase,Audio and Supabase
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Telegram,Nodes for integrating Telegram functionality within your Workflow.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2FTelegram.png?alt=media&token=836e9e1a-72fd-4362-97e6-45473a183a4a,audio-and-telegram,Audio and Telegram
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Twilio,Nodes for receiving incoming messages and sending messages,https://www.cdnlogo.com/logos/t/14/twilio.svg,audio-and-twilio,Audio and Twilio
Audio,"Nodes for generating audio, processing, and data extraction",https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Faudio.png?alt=media&token=d3ceb48c-a51a-4cd1-8734-a4c263eea488,Typesense,Nodes to utilize the Typesense functionality.,https://firebasestorage.googleapis.com/v0/b/website-a1s39m.appspot.com/o/buildship-app-logos%2Ftypesense.jpeg?alt=media&token=afcadce6-3d05-4a5e-991d-874429af7466,audio-and-typesense,Audio and Typesense
